Date,Time of day start,Site,Exposure,Camera,Mean flow,FOV,Segment,Video number,Time of video analyzed,Observer,Date Processed,Species,Length,Bites,Notes
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,15,3,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,15,5,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,10,8,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,10,8,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,15,6,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,10,6,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,10,13,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,10,1,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,10,1,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,15,4,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,10,15,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,1,2,GP033137,0:05-15:00,RWL,10/5/15,STBE,15,12,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,10,8,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,5,1,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,5,2,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,3,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,2,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,5,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,5,3,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,1,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,4,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,4,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,THLU,5,3,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,7,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,5,3,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,10,5,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,THLU,5,2,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,8,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,10,5,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,16,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,10,10,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,THLU,5,5,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,21,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,10,2,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,7,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,10,3,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,STBE,10,12,
7/21/15,0:09:38,palmas_exposed,Exposed,1,,2,3,GP033137,0:04-14:00,RWL,10/5/15,HADI,5,4,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,2,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,4,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,5,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,7,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,3,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,1,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,1,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,2,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,1,GOPR8827,0:05:42-0:15:42,RWL,10/15/15,STBE,10,3,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,2,GOPR8827,0:17:42-0:27:42,RWL,10/15/15,STBE,10,10,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,2,GOPR8827,0:17:42-0:27:42,RWL,10/15/15,STBE,10,4,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,2,GOPR8827,0:17:42-0:27:42,RWL,10/15/15,STBE,10,3,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,2,GOPR8827,0:17:42-0:27:42,RWL,10/15/15,STBE,5,4,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,2,GOPR8827,0:17:42-0:27:42,RWL,10/15/15,STBE,5,3,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,2,GOPR8827,0:17:42-0:27:42,RWL,10/15/15,STBE,10,4,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,2,GOPR8827,0:17:42-0:27:42,RWL,10/15/15,STBE,10,1,
6/23/15,0:11:41,palmas_protected,Protected,1,,1,3,GOPR8827,0:29:40-0:34:40 with additional time in next vid,RWL,10/15/15,STBE,10,7,remaining 5:00 for analysis was done on minutes 0:00:00-0:05:00 in video GO018827 to complete 10 
6/23/15,0:11:41,palmas_protected,Protected,1,,1,3,GOPR8827,0:29:40-0:34:40 with additional time in next vid,RWL,10/15/15,STBE,10,3,remaining 5:00 for analysis was done on minutes 0:00:00-0:05:00 in video GO018827 to complete 10 
6/23/15,0:11:41,palmas_protected,Protected,1,,1,3,GOPR8827,0:29:40-0:34:40 with additional time in next vid,RWL,10/15/15,STBE,10,7,remaining 5:00 for analysis was done on minutes 0:00:00-0:05:00 in video GO018827 to complete 10 
6/23/15,0:11:41,palmas_protected,Protected,1,,1,3,GOPR8827,0:29:40-0:34:40 with additional time in next vid,RWL,10/15/15,STBE,10,5,remaining 5:00 for analysis was done on minutes 0:00:00-0:05:00 in video GO018827 to complete 10 
6/23/15,0:11:41,palmas_protected,Protected,1,,1,3,GOPR8827,0:29:40-0:34:40 with additional time in next vid,RWL,10/15/15,STBE,5,2,remaining 5:00 for analysis was done on minutes 0:00:00-0:05:00 in video GO018827 to complete 10 
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STAR,5,6,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STAR,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STBE,10,5,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,BODI,15,1,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STBE,10,7,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STAR,5,3,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STAR,5,1,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STBE,10,3,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,HADI,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,HANI,15,1,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,HANI,15,7,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,HADI,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,HADI,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STBE,10,4,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,HADI,5,5,
6/26/15,0:07:18,camano_protected,Protected,1,,1,1,GOPR0211,0:05-15:00,RWL,10/15/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,OPST,20,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,5,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,5,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,15,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,5,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,5,11,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,5,5,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,5,6,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,THLU,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,MIDO,20,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,THLU,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,OPST,20,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,HADI,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,2,GOPR0212,10:00-20:00,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,3,remaining 5:00 for analysis was done on minutes 0:00:00-0:05:00 in video GO010212 to complete 10
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,4,PRLA scared off by PLAZ at 29:40; lots of PLAZ in this field of view
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,OPST,20,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STAR,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,7,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,5,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,4,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,4,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,3,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,4,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,7,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,8,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,OPST,20,5,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,OPST,20,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,2,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,HADI,5,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,1,
6/26/15,0:07:18,camano_protected,Protected,1,,2,3,GOPR0212,29:40-34:40,RWL,10/26/15,STBE,10,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,24,Video interrupted from 7:48 - 9:48; processed to 14:00 to finish 10:00 min
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,OPST,15,5,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,STBE,10,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,STBE,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,STBE,10,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,39,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,13,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,OPST,20,7,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,OPST,15,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,STBE,10,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,HADI,5,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,HADI,5,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,90,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,11,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,9,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,54,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,80,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,31,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,51,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,19,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,22,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,81,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,31,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,1,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,2,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,10,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,9,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,11,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,OPST,15,3,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,2,Nice STBEscare of a PRLA at 07:05
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,31,Video interrupted from 7:48 - 9:48; processed to 14:00 to finish 10:00 min
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,18,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,49,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,20,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,18,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,20,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,17,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,8,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,31,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,4,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,51,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,18,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,4,Chased away by STBE
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,59,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,31,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,16,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,32,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,29,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,31,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,15,Chased away by STBE
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,22,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,24,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,OPST,15,8,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,37,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,32,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,7,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,21,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,65,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,25,12,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,6,
6/26/15,12:00:00,camano_exposed,Exposed,1,,1,1,GOPR0209,02:00-14:00,RWL,10/26/15,PRLA,30,7,
